id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P06287,NA,VI/VII,11.578405,6.64861,9.527811,-1.3542837,0.53796035,0.96365345,
P06288,NA,VI/VII,11.657279,6.702554,9.521951,-1.3542837,0.53796035,0.96365345,
P06289,NA,VI/VII,11.675953,6.7254195,9.518566,-1.3542837,0.53796035,0.96365345,
P06290,NA,VI/VII,11.8013,6.589866,9.3848915,-1.3542837,0.53796035,0.96365345,
P06291,NA,VI/VII,9.580402,10.328316,7.5837007,-1.1348554,-0.3222589,-0.29044765,
P06294,NA,VI/VII,3.5978081,6.9063087,10.119231,0.78050786,0.06191792,0.42303786,
P06295,NA,VI/VII,3.6025076,6.901954,10.154338,0.78050786,0.06191792,0.42303786,
P06296,NA,V,2.9375887,7.0470824,12.672713,1.4528855,0.3320509,0.5390233,
P06297,NA,I,2.66851,6.8572063,15.917049,1.641228,0.73244256,0.56722504,
P06298,NA,V,3.369273,7.006638,12.26427,1.1481655,0.22811523,0.5844245,
P06299,NA,V,3.3855708,6.972909,12.231254,1.1481655,0.22811523,0.5844245,
P06300,NA,V,9.370913,1.3790916,19.25155,0.018993177,0.09865042,-0.28529924,
P06301,NA,V,2.9322426,6.7396355,15.340348,1.168061,0.5072833,0.86550003,
P06302,NA,V,3.5945296,6.8005543,12.864109,1.0036699,0.31753445,0.41445583,
P06303,NA,V,3.992133,6.5194135,12.033426,0.71782064,-0.07490305,0.5117433,
P06304,NA,V,3.8401804,6.503705,12.073615,0.8748786,0.03699266,0.5846227,
P06305,NA,V,2.6131601,6.8670464,16.419514,1.5233566,0.5373496,0.59365296,
P06306,NA,V,3.9257238,6.7987685,12.193736,0.78800064,0.09468804,0.85397226,
P06307,NA,V,4.054499,6.8293276,11.875563,0.5280428,0.05897601,1.0022657,
P06308,NA,V,2.7623472,6.906795,15.573778,1.5230075,0.73582494,0.4375369,
P06309,NA,V,4.7473984,4.4879465,12.694144,0.75825804,0.006088005,-0.1777297,
P06310,NA,V,2.4382353,6.634735,16.577353,1.5233566,0.5373496,0.59365296,
P06311,NA,V,3.6228251,6.9593725,12.044934,0.92769325,0.22268896,0.44758034,
P06312,NA,V,3.6096733,6.9291863,12.025553,0.92769325,0.22268896,0.44758034,
P06313,NA,V,2.486089,6.7548704,16.37548,1.5233566,0.5373496,0.59365296,
P06314,NA,V,4.16088,6.8751345,11.946779,0.29814762,0.094244756,0.97978234,
P06315,NA,V,4.617907,4.265425,13.144799,0.48207116,0.07001758,-0.19374877,
P06316,NA,V,4.777694,4.422024,12.736868,0.75825804,0.006088005,-0.1777297,
P06317,NA,V,3.5268118,6.9822617,11.949943,0.92769325,0.22268896,0.44758034,
P06318,NA,VIII,7.454166,7.163131,10.262583,-0.50858665,-0.2609096,0.27836516,
P06319,NA,NA,1.4169515,4.2328253,9.339311,1.1701095,-0.4286175,-0.045712825,
P06320,NA,XIV,9.468947,9.322949,9.191136,-1.677848,0.3278871,0.4635205,
P06321,NA,IX,8.515107,10.069433,7.261241,-0.8873856,-0.41590747,-0.15192522,
P06322,NA,IX,8.725937,7.9989,8.589394,-1.3862717,0.21261746,0.6026534,
P06324,NA,VI/VII,1.2660259,5.590319,9.936178,1.6641359,-0.13631824,0.8789583,
P06325,NA,VI/VII,2.8938558,2.869265,9.523218,1.1604011,-0.5402992,0.7521666,
P06326,NA,VI/VII,1.8934984,3.4655116,8.8185005,1.3874538,-0.614817,0.71816593,
P06327,NA,VI/VII,2.7788248,2.1569564,10.193996,1.4539102,-0.54962635,0.82771283,
P06328,NA,VI/VII,1.8081774,3.1467118,10.198477,1.2987914,-0.4902731,0.7193941,
P06329,NA,VI/VII,2.7931068,2.203111,9.796373,1.2806641,-0.5743687,0.4922096,
P06330,NA,VI/VII,2.5824056,2.7554188,9.614888,1.1218171,-0.5092958,0.41669592,
P06331,NA,VI/VII,1.434591,5.4654284,9.874499,1.6040971,-0.22685301,0.7966173,
P06332,NA,VI/VII,2.9643745,1.8666345,9.987352,1.4539102,-0.54962635,0.82771283,
P06333,NA,VI/VII,2.588008,1.6408718,10.237338,1.6184411,-0.42855164,0.8594468,
P06334,NA,NA,0.6413291,5.2396398,10.32715,1.7013716,-0.3190495,0.8792954,
P06335,NA,NA,0.7165621,5.2362056,10.285485,1.7013716,-0.3190495,0.8792954,
P06336,NA,VI/VII,0.12624851,10.438519,2.9122095,1.6011628,-0.009533235,-1.0077336,
P06337,NA,VI/VII,0.23899662,10.170963,2.804873,1.593459,0.056773134,-1.1509221,
P06338,NA,VI/VII,-1.0883923,8.027632,6.7873034,2.208806,0.6890768,-0.6794221,
P06339,NA,VI/VII,0.1860885,10.529737,2.8908236,1.6011628,-0.009533235,-1.0077336,
P06340,NA,VI/VII,4.3777122,5.3522305,9.2321825,0.6196736,-0.45570773,0.30880213,
P06341,NA,VI/VII,-0.04493777,10.35787,2.5928006,1.6011628,-0.009533235,-1.0077336,
P06342,NA,VI/VII,0.24803072,10.336914,2.4549243,1.6011628,-0.009533235,-1.0077336,
P06343,NA,VI/VII,-1.1425134,8.025052,6.7969127,2.208806,0.6890768,-0.6794221,
P06344,NA,XVI,-2.7922733,2.500721,-0.07969143,1.7622232,0.17875238,-0.81838655,
P06345,NA,VI/VII,-1.6463264,7.307733,2.302174,0.9538299,-0.15552092,-0.82841676,
P06346,NA,VI/VII,-1.6763031,7.4312096,2.2916644,0.9538299,-0.15552092,-0.82841676,
P06347,NA,VI/VII,-3.612593,5.343463,7.9237247,2.7503922,1.3390507,-0.20781344,
P06348,NA,VI/VII,-3.4568887,5.847907,7.959364,2.7546093,1.47776,-0.15567161,
P06349,NA,VI/VII,0.26252052,10.339725,2.6712744,1.6011628,-0.009533235,-1.0077336,
P06350,NA,VI/VII,0.07423253,10.834127,2.8235176,1.6011628,-0.009533235,-1.0077336,
P06351,NA,VI/VII,0.2864221,10.470022,2.8001316,1.6011628,-0.009533235,-1.0077336,
P06352,NA,VI/VII,-2.724094,2.2866266,0.023554968,1.7622232,0.17875238,-0.81838655,
P06353,NA,VI/VII,-2.6233838,2.148698,-0.062115513,1.7622232,0.17875238,-0.81838655,
P06354,NA,VI/VII,-2.8024778,2.160119,-0.033677425,1.7622232,0.17875238,-0.81838655,
P06355,NA,III,9.337472,2.9445014,7.1905484,0.2030131,-0.44493672,-0.31578952,
P06356,NA,III,8.500167,1.5860232,8.832044,-0.17897259,-0.49220544,-0.12462348,
P06357,NA,III,10.355227,3.548517,5.85521,0.012781592,-0.50006574,-0.112901196,
P06358,NA,III,9.543347,2.8734276,7.2839074,0.108739,-0.49553624,-0.38907328,
P06359,NA,III,9.019976,2.2985554,7.934056,0.22024174,-0.43229985,-0.4826746,
P06360,NA,III,9.684099,2.857097,7.2132716,0.108739,-0.49553624,-0.38907328,
P06361,NA,III,10.652292,9.439795,9.361049,-1.5799276,0.07262739,0.02217635,
P06362,NA,III,13.117608,10.670507,10.403282,-2.0177302,0.2249949,-0.24196284,
P06363,NA,III,13.9403925,9.589292,11.587547,-2.027847,0.38856766,-0.23949721,
P06364,NA,III,13.713512,9.161125,11.670926,-1.8027383,0.16515273,-0.30925718,
P06365,NA,NA,7.6456766,3.6605375,7.4426255,0.46651116,-0.52947354,-0.098348945,
P06366,NA,NA,8.5268545,4.709511,10.528307,-0.8581409,-0.24797793,-0.34581918,
P06367,NA,NA,8.536341,4.7844296,10.532691,-0.8581409,-0.24797793,-0.34581918,
P06368,NA,XIV,9.713653,11.301544,12.362057,-1.758982,1.2381561,0.5578442,
P06369,NA,XIV,9.889819,11.024204,11.829128,-2.1823103,1.4281337,0.17452209,
P06370,NA,XIV,10.007204,11.001368,12.124602,-2.1683056,1.4959828,0.31251553,
P06371,NA,XIV,9.93132,11.060373,12.186776,-2.1683056,1.4959828,0.31251553,
P06372,NA,XII,6.150844,9.279429,8.2049465,-0.3415418,-0.42697516,0.06988432,
P06373,NA,XI,5.4600606,7.7809453,10.128112,-0.092402354,-0.0646934,0.08205619,
P06374,NA,XI,9.058657,9.133508,10.588167,-1.0846572,0.57956684,0.30570403,
P06375,NA,XI,5.509015,7.746419,10.170587,-0.0016789136,0.10127017,0.2759582,
P06376,NA,XI,5.8739686,7.746633,10.341205,-0.47090855,0.35915196,0.49761313,
P06377,NA,XI,4.75708,4.9924173,9.856314,0.3717415,-0.26684514,0.49331558,
P06378,NA,XI,4.913269,5.165717,10.057923,0.15837996,-0.27757892,0.3952386,
P06379,NA,XI,4.896655,4.9861274,9.95527,0.3717415,-0.26684514,0.49331558,
P06380,NA,XI,4.7648864,5.033187,9.818847,0.3717415,-0.26684514,0.49331558,
P06381,NA,XI,4.76694,5.065361,9.97942,0.3717415,-0.26684514,0.49331558,
P06382,NA,XI,4.88789,5.0365853,9.848557,0.3717415,-0.26684514,0.49331558,
P06383,NA,VI/VII,6.252784,6.790918,8.004423,-0.047572825,-0.16543815,0.9181515,
P06384,NA,VI/VII,6.0417643,7.0501137,7.820502,-0.12555377,-0.15184756,1.0098,
P06385,NA,NA,6.173863,6.4562817,8.22709,1.2507439,0.40206793,1.0940104,
P06386,NA,NA,6.5178676,7.427788,7.93306,-0.2527567,-0.0069752876,1.3116798,
P06387,NA,XXII,8.64594,4.7077045,10.587016,-0.6882644,-0.25242805,-0.13672313,
P06388,NA,NA,8.701772,10.115431,8.481684,-1.8299745,0.06395341,0.062308002,
P06389,NA,NA,7.1303296,8.325683,7.650249,-0.39533678,-0.23756094,0.66359407,
P06390,NA,NA,7.1669865,7.9011216,7.591097,-0.27675796,-0.22015022,0.705874,
P06391,NA,XXI,8.109963,10.445057,8.464347,-1.4759341,-0.27636495,-0.38953057,
P06392,NA,NA,10.358507,10.084119,8.843089,-1.625948,0.2374808,-0.06581311,
P06393,NA,XXII,-1.5534154,11.523348,11.560639,0.033575024,-0.6147975,-0.32809168,
P06676,NA,VI/VII,11.229744,6.5203576,9.4527855,-0.754608,0.9171672,1.279002,
P06678,NA,XX,9.823601,11.43725,10.393477,-2.347239,0.7667954,-0.0046949047,
P06680,NA,VI/VII,4.436564,2.61646,6.5883045,0.399364,-0.42063835,-0.27960423,
P06681,NA,VI/VII,4.493757,2.5942638,6.3700604,0.399364,-0.42063835,-0.27960423,
P06682,NA,VI/VII,4.354779,2.6328404,6.624302,0.399364,-0.42063835,-0.27960423,
P06683,NA,VI/VII,4.5302486,2.498238,6.5838084,0.399364,-0.42063835,-0.27960423,
P06684,NA,VI/VII,4.35199,2.5728369,6.7266245,0.399364,-0.42063835,-0.27960423,
P06685,NA,VI/VII,4.413174,2.4600465,6.5136576,0.399364,-0.42063835,-0.27960423,
P06686,NA,VI/VII,4.5141397,2.6362152,6.639984,0.399364,-0.42063835,-0.27960423,
P06687,NA,VI/VII,4.498675,2.611007,6.5758076,0.399364,-0.42063835,-0.27960423,
P06688,NA,VI/VII,4.495347,2.3819013,6.557638,0.399364,-0.42063835,-0.27960423,
P06689,NA,VI/VII,4.645687,2.3965623,6.408612,0.399364,-0.42063835,-0.27960423,
P06690,NA,VI/VII,4.5424867,2.4020448,6.6575665,0.399364,-0.42063835,-0.27960423,
P06691,NA,VI/VII,4.4054213,2.4135463,6.6573114,0.399364,-0.42063835,-0.27960423,
P06692,NA,VI/VII,4.624928,2.4456947,6.4408937,0.399364,-0.42063835,-0.27960423,
P06693,NA,VI/VII,4.5761924,2.4263227,6.615611,0.399364,-0.42063835,-0.27960423,
P06694,NA,VI/VII,4.3843565,2.5616457,6.544522,0.399364,-0.42063835,-0.27960423,
P06695,NA,VI/VII,4.461174,2.5014312,6.490876,0.399364,-0.42063835,-0.27960423,
P06696,NA,VI/VII,4.6584005,2.651755,6.41402,0.399364,-0.42063835,-0.27960423,
P06697,NA,VI/VII,4.375059,2.484156,6.3673773,0.399364,-0.42063835,-0.27960423,
P06698,NA,VI/VII,4.606662,2.432326,6.3988667,0.399364,-0.42063835,-0.27960423,
P06699,NA,VI/VII,4.6162224,2.5229745,6.4593678,0.399364,-0.42063835,-0.27960423,
P06700,NA,VI/VII,4.481901,2.5417538,6.527005,0.399364,-0.42063835,-0.27960423,
P06701,NA,VI/VII,4.656994,2.390794,6.424993,0.399364,-0.42063835,-0.27960423,
P06702,NA,VI/VII,-0.36959568,7.9435954,4.7059984,1.3589401,0.41460997,-0.86936593,
P06703,NA,VI/VII,-4.3396583,5.093169,7.5938745,2.8518045,1.6897514,-0.19177149,
P06704,NA,VI/VII,-4.2201223,5.153452,7.521641,2.8518045,1.6897514,-0.19177149,
P06705,NA,VI/VII,-4.286839,5.13322,7.497828,2.8518045,1.6897514,-0.19177149,
P06706,NA,VI/VII,7.4379716,8.266446,8.565668,-0.8300843,-0.23286891,-0.06167171,
P06707,NA,VI/VII,7.505311,8.180353,8.636646,-0.8300843,-0.23286891,-0.06167171,
P06708,NA,VI/VII,7.4974194,8.22322,8.635068,-0.8300843,-0.23286891,-0.06167171,
P06709,NA,VI/VII,7.491043,8.204326,8.607228,-0.8300843,-0.23286891,-0.06167171,
P06710,NA,VI/VII,7.568489,8.266315,8.560873,-0.8300843,-0.23286891,-0.06167171,
P06711,NA,VI/VII,7.54187,8.191418,8.653513,-0.8300843,-0.23286891,-0.06167171,
P06712,NA,VI/VII,3.7864993,5.4489384,7.7973413,0.33860797,-0.5484505,0.33817816,
P06713,NA,XV,3.4566555,5.4829698,7.688625,0.49336466,-0.6216695,0.06541915,
P06714,NA,XV,3.2242627,5.21949,8.048832,0.83302927,-0.46190298,0.29815084,
P06715,NA,XV,3.3653812,5.531858,7.7619557,0.49336466,-0.6216695,0.06541915,
P06716,NA,XX,9.432534,9.042788,8.685839,-1.655628,0.12856653,0.102801636,
P06717,NA,XXIV,5.767896,6.449442,9.938274,0.09121597,-0.14744489,0.26371652,
P06718,NA,V,11.065588,9.134392,11.233776,-0.8374624,0.34561396,0.10159527,
P06719,NA,XI,4.40558,7.7013416,10.447122,0.41347685,0.12660661,0.8266037,
P06720,NA,XIII,9.447608,4.9081354,10.425036,-1.2566917,0.23674811,0.025405297,
P06721,NA,XXVII,3.4324038,6.114644,9.742437,0.87440246,-0.120599575,0.66181797,
P06722,NA,XXVII,3.400596,6.0950913,9.795787,0.87440246,-0.120599575,0.66181797,
P06723,NA,VI/VII,9.090692,10.496294,6.9836874,-1.055193,-0.45157936,-0.059437513,
P06724,NA,VI/VII,9.119524,10.561945,6.9975595,-1.055193,-0.45157936,-0.059437513,
P06725,NA,VI/VII,,,,,,,
P06727,NA,NA,4.250772,6.964077,11.176791,0.5850636,-0.1387976,1.1013212,
P06729,NA,NA,8.528721,7.2213726,9.9715605,-0.21326071,-0.20032461,0.4262669,
P06730,NA,NA,8.170353,9.6174755,7.9375653,-1.4323139,0.08869195,0.2790964,
P06807,NA,VI/VII,1.4405308,6.1711116,7.313702,0.9117011,-0.15408476,0.16801526,
P06808,NA,VI/VII,0.36008057,10.670692,2.475698,1.6011628,-0.009533235,-1.0077336,
P06812,NA,NA,6.238189,6.526,8.153687,0.4503847,-0.13793539,1.094941,
P06832,NA,I,,,,,,,
P06836,NA,VI/VII,0.3520963,10.493782,2.4676147,1.6011628,-0.009533235,-1.0077336,
P06840,NA,VI/VII,0.2803279,10.353557,2.5916731,1.6011628,-0.009533235,-1.0077336,
P06842,NA,VI/VII,0.37497225,10.52706,2.5506063,1.6011628,-0.009533235,-1.0077336,
P06844,NA,VI/VII,0.13989778,10.22355,2.6597097,1.4774575,-0.085268155,-0.9453031,
P06846,NA,VI/VII,0.23214258,8.182111,4.9101095,1.5555129,-0.3806111,-0.6351119,
P06848,NA,VI/VII,0.28645205,10.534484,2.520791,1.6011628,-0.009533235,-1.0077336,
P06851,NA,VI/VII,0.037131056,10.627955,2.9251957,1.6011628,-0.009533235,-1.0077336,
P06853,NA,VI/VII,-0.16033345,10.692439,2.8142993,1.6011628,-0.009533235,-1.0077336,
P06855,NA,VI/VII,0.3127815,10.39097,3.0036287,1.6011628,-0.009533235,-1.0077336,
P06859,NA,I,-1.505927,12.22635,12.090208,0.19694266,-0.6590929,-0.7811096,
P06868,NA,NA,8.359059,9.628973,7.553333,-1.339389,0.10796442,0.44952893,
P06869,NA,NA,10.585659,11.082728,10.810556,-1.7321823,1.1305858,0.7106703,
P06870,NA,NA,8.696067,7.351137,9.914057,-0.32464746,-0.08199592,0.3702733,
P06892,NA,NA,8.672337,7.2868586,10.0445385,-0.2829397,-0.18603669,0.3432373,
P06894,NA,NA,8.944628,7.224837,10.379908,-0.8560832,-0.08537235,0.13307509,
P06896,NA,NA,8.950261,7.345465,10.323132,-1.0421218,0.013926338,0.11041184,
P06930,NA,NA,9.052309,7.27498,10.299095,-1.0421218,0.013926338,0.11041184,
P06931,NA,NA,8.979766,7.2282844,10.250761,-1.0421218,0.013926338,0.11041184,
P06940,NA,NA,9.023774,8.689099,9.077734,-1.2820868,-0.044045843,-0.111877546,
P06941,NA,NA,8.8257885,7.524432,9.752664,-0.7273942,-0.018684251,0.37208876,
P06942,NA,NA,4.64902,6.989476,10.914129,0.22697936,0.022754332,1.041458,
P06943,NA,NA,6.445479,6.38892,8.221657,0.6006254,0.3711658,1.341344,
P06944,NA,NA,8.967875,7.741613,9.6546,-0.9868417,0.11159216,0.49298236,
P06945,NA,NA,9.039322,7.8539596,9.668137,-0.9868417,0.11159216,0.49298236,
P06946,NA,NA,9.366723,8.569349,9.784496,-1.6272409,0.36744708,0.26884457,
P06947,NA,NA,9.081462,8.639124,9.175125,-1.4166569,0.11802526,0.040843118,
P06948,NA,NA,9.060223,8.616644,9.188352,-1.4166569,0.11802526,0.040843118,
P06949,NA,NA,9.054964,8.675227,9.218767,-1.4166569,0.11802526,0.040843118,
P06950,NA,NA,8.242075,7.3623204,10.068703,0.031930063,0.3885501,0.8648608,
P07400,NA,NA,,,,,,,
P07402,NA,NA,,,,,,,
P07404,NA,NA,,,,,,,
P07406,NA,NA,,,,,,,
P07408,NA,NA,,,,,,,
P07428,NA,VI/VII,-1.0111989,6.7168417,7.0834484,2.0155156,0.6870319,-0.14322975,
P07429,NA,VI/VII,-1.0230901,6.6012883,7.054404,2.028749,0.65888166,-0.32459497,
P07430,NA,VI/VII,-1.0253148,6.5866413,7.1364274,2.0424602,0.622573,-0.23159721,
P07431,NA,VI/VII,-1.0498544,6.6012278,7.111761,2.0424602,0.622573,-0.23159721,
P07432,NA,VI/VII,-0.9898432,6.616511,7.134528,2.0424602,0.622573,-0.23159721,
P07481,NA,I,,,,,,,
P07526,NA,III,10.182883,3.5474482,5.824556,0.012781592,-0.50006574,-0.112901196,
P07648,NA,VI/VII,-3.4153206,5.784767,7.8761325,2.7546093,1.47776,-0.15567161,
P07650,NA,XI,4.6262074,6.2170153,9.939605,0.14780869,-0.03828577,0.615503,
P07651,NA,XIV,7.007537,11.524341,9.162459,-0.93095994,0.087928884,0.14834449,
P07653,NA,I,,,,,,,
P07669,NA,I,-5.584385,10.975575,12.832622,0.3971902,-0.6028373,0.20574215,
P07670,NA,I,-2.2895672,12.290195,10.779055,0.46052834,-0.80580854,-0.3233108,
P07671,NA,I,11.930729,12.527912,12.627466,-1.6329064,0.34284592,0.21751146,
P07672,NA,I,11.861335,12.437246,12.503184,-1.8971384,0.7645495,0.33038434,
P07673,NA,I,10.088778,26.774366,8.932961,0.23254661,-0.64373505,-0.054968808,
P07674,NA,NA,11.885135,14.488244,11.414014,-2.0100322,0.48808417,-0.25745866,
P07675,NA,NA,,,,,,,
P07676,NA,NA,,,,,,,
P07677,NA,NA,,,,,,,
P07678,NA,NA,,,,,,,
P07680,NA,XX,8.426257,6.834513,8.575245,-0.85181564,-0.1024424,0.80970764,
P07681,NA,XV,11.726908,6.741544,9.530436,-2.0005724,0.70617175,0.93604565,
P07682,NA,XI,4.729041,4.963344,9.855497,0.3717415,-0.26684514,0.49331558,
P07683,NA,XII,6.9626193,7.6046214,9.560575,-0.4713804,-0.0550013,0.18633316,
P07684,NA,XII,7.043824,7.6416793,9.504538,-0.4713804,-0.0550013,0.18633316,
P07685,NA,XII,7.934128,9.966452,8.506988,-1.266078,-0.18975691,-0.2746117,
P07686,NA,XII,11.689744,13.477844,11.27013,-2.3476708,0.63871366,-0.10389698,
P07687,NA,XI,4.5433455,7.548804,10.380619,0.21296127,0.12079862,0.73307645,
P07688,NA,VI/VII,11.681918,13.110373,11.639328,-2.2620072,1.0060565,-0.014614263,
P07689,NA,VI/VII,11.651172,12.652404,11.167832,-2.4953775,0.8075235,-0.021060226,
P07690,NA,XIV,9.805164,11.714202,12.387135,-1.0199437,0.8561746,0.69056445,
P07691,NA,XIV,9.950301,11.726075,12.545005,-1.0199437,0.8561746,0.69056445,
P07692,NA,XIV,9.93416,11.650382,12.504268,-1.0199437,0.8561746,0.69056445,
P07693,NA,XIV,5.098772,7.9598184,10.987145,0.26989815,0.37304455,0.8506807,
P07694,NA,XIV,9.636104,11.406507,12.385625,-1.1728251,1.3170094,0.4136535,
P07695,NA,XIV,11.367658,12.795156,12.085371,-1.8588581,0.9063852,0.30191296,
P07696,NA,XIV,11.35961,12.770594,11.874343,-1.8588581,0.9063852,0.30191296,
P07697,NA,III,12.056166,12.371646,12.453375,-2.0635674,0.40738437,-0.10106358,
P07698,NA,VI/VII,-1.6335626,4.9831905,8.441482,2.3854897,0.667418,0.20648925,
P07699,NA,VI/VII,0.512835,4.1474338,7.04902,0.22541319,-0.15240067,0.51720244,
P07700,NA,VI/VII,-1.8713113,5.932888,7.814912,2.272863,1.0204439,-0.16213998,
P07701,NA,VI/VII,-0.9667372,6.6565385,8.506129,2.3486307,0.35587576,-0.09425204,
P07702,NA,VI/VII,-4.044749,5.068744,7.593162,2.80758,1.5074024,-0.17455395,
P07703,NA,VI/VII,-3.6648998,5.144276,7.6562386,2.589118,1.232854,-0.3124633,
P07704,NA,VI/VII,-0.9834112,5.0841546,7.31131,1.7081449,0.63840413,-0.06569489,
P07705,NA,VI/VII,0.7891567,6.261094,6.4232206,1.1741167,-0.0049626296,-0.17333949,
P07706,NA,VI/VII,-3.2637582,5.4318247,7.5673566,2.4650462,1.3526115,-0.3436383,
P07707,NA,VI/VII,27.109835,16.535803,13.112249,-0.39306995,-0.16518989,-0.20801118,
P07708,NA,VI/VII,27.13202,16.340502,13.502378,-1.4283353,0.19407725,0.018859582,
P07709,NA,VI/VII,11.753037,14.561166,11.64471,-1.7827566,0.35549888,-0.15051247,
P07710,NA,VI/VII,12.327084,12.62202,12.72465,-1.4740882,0.12862198,-0.21289986,
P07711,NA,VI/VII,11.635682,13.406108,11.511556,-1.9930304,0.6780939,-0.26983374,
P07712,NA,VI/VII,11.455038,13.103447,11.550517,-2.5072737,1.0658009,-0.1487656,
P07713,NA,VI/VII,11.456455,12.967504,11.607018,-2.5072737,1.0658009,-0.1487656,
P07714,NA,VI/VII,11.433006,13.190934,11.675185,-2.4411213,1.0075492,-0.12435109,
P07715,NA,VI/VII,12.10918,12.455779,12.480425,-1.9035383,0.12130672,-0.3430185,
P07716,NA,VI/VII,,,,,,,
P07717,NA,VI/VII,,,,,,,
P07719,NA,VI/VII,,,,,,,
P07720,NA,VI/VII,3.0429437,1.9568626,10.114851,1.3562275,-0.5198826,0.879254,
P07721,NA,VI/VII,0.9053591,4.0406737,7.4111376,0.30804557,-0.4338896,0.68128836,
P07722,NA,XV,0.5528256,3.9666166,7.018904,0.104487024,-0.2422415,0.26392362,
P07724,NA,NA,11.490117,13.048952,11.794716,-2.1923523,0.8482227,-0.16936848,
P07725,NA,VI/VII,8.9937935,7.2744703,8.973413,-1.1234561,0.15596029,0.7605136,
P07726,NA,VI/VII,11.527877,12.855596,11.755781,-2.2374485,0.66128606,-0.7085989,
P07727,NA,VI/VII,,,,,,,
P07728,NA,VI/VII,,,,,,,
P07729,NA,VI/VII,,,,,,,
P07730,NA,VI/VII,,,,,,,
P07731,NA,VIII,13.87391,10.395122,10.176195,-1.6257313,0.34187517,-0.20985766,
P07732,NA,VIII,,,,,,,
P07733,NA,V,3.2769263,6.787621,13.109321,1.1945877,0.31371212,0.5220241,
P07734,NA,XVI,3.8841057,6.799761,12.516793,0.7658468,0.27066553,0.066695906,
P07735,NA,V,5.2931514,6.8125076,13.323627,0.31043914,5.7835026e-05,0.27822095,
P07736,NA,V,10.891948,12.2281475,11.789323,-1.1221693,1.1412151,1.0143073,
P07737,NA,V,,,,,,,
P07738,NA,V,,,,,,,
P07739,NA,XVII,6.4099884,5.4789367,8.342998,0.2929362,-0.2285483,0.9666478,
P07740,NA,IX,24.215334,16.338251,12.670076,-0.040526,-0.087169535,0.46035254,
P07741,NA,NA,,,,,,,
P07742,NA,NA,,,,,,,
P07743,NA,NA,,,,,,,
P07744,NA,NA,,,,,,,
P07745,NA,NA,,,,,,,
P07761,NA,XIV,,,,,,,
P07762,NA,I,-1.4055245,11.585521,11.442263,0.08865591,-0.5403948,-0.65726334,
P07763,NA,NA,20.05777,-7.0341763,-3.1985042,-1.9889287,0.68565655,-0.31465635,
P07765,NA,XI,9.333774,4.2808843,8.799645,-0.7284273,-0.37775204,-0.11104995,
P07766,NA,XII,5.284545,7.3032303,10.956759,0.1635227,0.17687167,0.71476096,
P07767,NA,VI/VII,11.821933,12.825921,11.713564,-2.2072332,0.8215403,0.17360587,
P07768,NA,XI,10.361091,10.884165,9.698588,-2.038982,0.39195645,-0.07036572,
P07769,NA,XI,5.6042666,7.5688195,10.206653,-0.48562026,0.11595408,0.400386,
P07770,NA,XI,6.4643416,4.1859818,8.927471,-0.3248857,-0.21209726,-0.17602028,
P07771,NA,XIV,5.7182145,6.5029306,9.975735,0.086666934,-0.26342666,0.25921696,
P07772,NA,XIV,4.9564576,5.6260204,9.501656,0.10336398,-0.31442666,0.19304919,
P07773,NA,XIV,4.984327,5.5616,9.548066,0.10336398,-0.31442666,0.19304919,
P07774,NA,III,6.5666866,7.349641,10.792839,0.07345785,-0.20737687,0.446659,
P07775,NA,III,10.262379,3.5379007,7.3665524,0.21990585,-0.61718035,-0.3569085,
P07776,NA,XVI,8.813752,5.499384,10.061496,-1.3739054,-0.22852653,-0.26563153,
P07777,NA,VI/VII,-0.31370416,5.064721,7.1805477,1.2637646,0.4708312,-0.14337273,
P07778,NA,VI/VII,-1.0901307,6.248042,8.042299,2.0547678,0.65436274,-0.13631907,
P07779,NA,NA,0.49835032,4.5290895,7.104502,0.475924,-0.1339186,0.05871683,
P07780,NA,VI/VII,-0.47798106,6.930185,3.1026802,-0.2556458,-0.4911815,-0.96606493,
P07781,NA,VI/VII,,,,,,,
P07782,NA,VI/VII,,,,,,,
P07783,NA,VI/VII,,,,,,,
P07784,NA,VI/VII,2.959762,5.033678,8.702458,0.63550156,-0.39314476,0.6995311,
P07785,NA,XV,4.030525,7.13994,6.7464995,-0.46147093,-0.7079093,-0.514755,
P07786,NA,VI/VII,3.0341916,4.728569,8.664278,0.76801753,-0.4557518,0.6335696,
P07787,NA,VI/VII,2.1804457,3.3536456,9.4207115,1.0284437,-0.47220019,0.32406434,
P07788,NA,VI/VII,8.853111,7.1454496,8.886319,-0.9921964,-0.037475903,0.5027902,
P07789,NA,VI/VII,9.327742,7.354769,8.720776,-1.621878,0.09661047,0.32659936,
P07790,NA,VI/VII,,,,,,,
P07791,NA,IX,12.224694,13.669403,11.151757,-0.9586958,0.113659725,-0.44297472,
P07792,NA,IX,11.88529,13.243887,11.661411,-1.2648413,0.71304137,-0.54927623,
P07793,NA,VIII,11.349871,11.47604,10.759923,-2.0901518,0.76766855,0.24837528,
P07794,NA,V,4.897829,5.708563,11.995162,0.35816005,-0.090087816,0.6162822,
P07795,NA,V,12.160556,13.386369,10.85163,-0.83130133,0.53947324,-0.53052694,
P07796,NA,XXI,6.0475345,10.852277,8.954655,-0.4279382,-0.6549588,-0.362126,
