id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P06272,NA,XVI,,,,,,,
P06273,NA,XVI,,,,,,,
P06274,NA,XVI,,,,,,,
P06275,NA,XVI,2.0215738,6.8093715,2.9620547,1.5211142,0.7246028,0.16047683,
P06276,NA,XVI,2.0157285,6.8251157,2.8615932,1.5211142,0.7246028,0.16047683,
P06277,NA,XVI,3.3145103,8.356529,2.8788161,2.222841,-0.00469651,0.26804563,
P06278,NA,XVI,3.3766284,8.423414,2.8881938,2.222841,-0.00469651,0.26804563,
P06279,NA,XVI,,,,,,,
P06280,NA,XVI,,,,,,,
P06281,NA,XVI,,,,,,,
P06282,NA,VI/VII,5.8491144,6.037282,2.279545,0.6510968,0.012181549,-0.96210873,
P06283,NA,VI/VII,5.79522,5.9490137,2.2399316,0.6510968,0.012181549,-0.96210873,
P06284,NA,VI/VII,6.015546,6.10378,2.1190279,0.5580185,0.10801898,-1.0605453,
P06285,NA,VI/VII,5.9315248,6.132166,2.1674485,0.5580185,0.10801898,-1.0605453,
P06286,NA,VI/VII,6.343261,6.14478,2.1161277,0.026133727,-0.18222131,-0.42414698,
P06287,NA,VI/VII,5.5286455,6.1088977,1.9436206,0.8012701,-0.18970007,-0.6595367,
P06288,NA,VI/VII,5.3394165,6.178176,1.9575683,1.2397113,-0.30252314,-0.46870083,
P06289,NA,VI/VII,5.404674,6.1422267,2.0417747,1.1915365,-0.3279479,-0.46102238,
P06290,NA,VI/VII,5.31057,6.2441897,2.1323702,1.2882649,-0.32918668,-0.4219946,
P06291,NA,VI/VII,5.390802,6.174816,1.9779341,1.2397113,-0.30252314,-0.46870083,
P06294,NA,VI/VII,4.2490396,5.439281,2.831517,0.71478045,0.52252656,-0.12858689,
P06295,NA,VI/VII,4.020895,5.182326,2.9845881,0.33096325,0.77144694,-0.36994812,
P06296,NA,V,,,,,,,
P06297,NA,I,,,,,,,
P06298,NA,V,2.1166742,5.148185,5.336541,0.10148865,1.3985629,0.13768743,
P06299,NA,V,,,,,,,
P06300,NA,V,2.1496422,5.5622206,3.7179337,0.68102366,0.922492,0.072585784,
P06301,NA,V,,,,,,,
P06302,NA,V,,,,,,,
P06303,NA,V,2.3634837,8.586733,2.8121052,2.2424116,0.10692457,1.3447987,
P06304,NA,V,,,,,,,
P06305,NA,V,,,,,,,
P06306,NA,V,2.7309616,6.426189,4.9352922,1.0476216,0.6824453,-0.713223,
P06307,NA,V,3.23528,9.614091,4.045851,2.0698984,0.15930457,-0.49691322,
P06308,NA,V,,,,,,,
P06309,NA,V,2.1672277,6.978879,3.2209947,1.3966995,0.55104774,0.45181677,
P06310,NA,V,,,,,,,
P06311,NA,V,2.1526096,5.6332965,3.660336,0.49171996,1.1772003,0.08272743,
P06312,NA,V,2.297182,5.7926455,3.5407526,0.6142049,1.0768812,0.17238685,
P06313,NA,V,,,,,,,
P06314,NA,V,3.2083392,10.193619,3.8569713,2.953964,-0.4724246,0.06644691,
P06315,NA,V,2.7663043,8.508874,2.347939,2.3525813,-0.020099226,1.2809011,
P06316,NA,V,2.2307045,7.70816,2.8857837,2.0327828,0.19957615,0.87229204,
P06317,NA,V,2.1091168,6.1434836,3.8020244,0.6350115,1.2436816,0.6507953,
P06318,NA,VIII,5.464168,5.1356473,3.9357824,0.35743335,0.39742765,-1.1130835,
P06319,NA,NA,3.9811416,9.948836,4.7041926,1.7577391,-0.4021775,-0.994048,
P06320,NA,XIV,8.920947,6.0884337,3.5365973,-0.46626255,-0.89281917,-0.28248632,
P06321,NA,IX,8.253608,6.0345097,3.1597297,-0.68679756,-0.26760784,-0.1821508,
P06322,NA,IX,8.408933,6.0948205,3.2639003,-0.411818,-0.44553313,-0.4406815,
P06324,NA,VI/VII,9.498969,4.925787,3.2573185,-0.7603513,-0.90529656,-0.28609842,
P06325,NA,VI/VII,9.433823,5.327495,4.9077945,-1.2032027,-0.98306775,0.07728594,
P06326,NA,VI/VII,10.550854,5.191633,4.8887773,-1.6771834,-0.9732066,0.04553753,
P06327,NA,VI/VII,10.34843,5.5333285,5.334788,-1.5933335,-1.4819698,0.49522382,
P06328,NA,VI/VII,10.100079,4.7478733,5.024025,-1.7893069,-0.960029,0.2801406,
P06329,NA,VI/VII,9.432068,5.3288946,4.454916,-0.96308255,-0.8052234,-0.049533654,
P06330,NA,VI/VII,9.293866,5.390122,3.8961473,-0.6063832,-0.88863426,-0.17408241,
P06331,NA,VI/VII,12.324476,5.3461595,4.886131,-1.649527,-1.1214142,0.36692512,
P06332,NA,VI/VII,9.243184,5.4808016,4.5073195,-1.0171509,-0.98865604,-0.2661297,
P06333,NA,VI/VII,10.829619,6.5861225,2.3276262,-1.4454623,-0.97052014,0.28396145,
P06334,NA,NA,,,,,,,
P06335,NA,NA,5.754736,6.70467,2.731679,1.1325201,-0.41037795,-0.5624911,
P06336,NA,VI/VII,9.202398,0.887994,1.6295911,-1.4790994,-0.7428437,0.2666676,
P06337,NA,VI/VII,9.399932,0.009507053,0.88456535,-1.7803454,-1.2190107,0.43907607,
P06338,NA,VI/VII,9.04275,0.90458214,1.3676245,-1.5209359,-0.82403564,0.29949483,
P06339,NA,VI/VII,8.006997,2.1464648,1.8014561,-0.30729434,-0.6927566,0.30498362,
P06340,NA,VI/VII,8.390869,2.29129,1.5417488,-0.6511643,-0.98754656,0.10858945,
P06341,NA,VI/VII,9.396168,1.4003602,1.0337085,-1.2580155,-1.0033118,0.21696253,
P06342,NA,VI/VII,8.978705,2.716182,1.9997745,-1.0621823,-0.88074595,0.095736265,
P06343,NA,VI/VII,8.642729,3.3666024,1.7507315,-0.28572497,-0.6143322,-0.31624657,
P06344,NA,XVI,8.921091,1.393431,1.5288339,-0.910968,-0.96134776,0.18807621,
P06345,NA,VI/VII,8.209021,2.852366,0.3902868,-1.3916345,-0.9448813,0.028791318,
P06346,NA,VI/VII,8.482137,3.1090767,0.7588857,-0.8918415,-0.871041,-0.36178523,
P06347,NA,VI/VII,7.2298374,5.167655,2.5723712,0.37402502,-0.15337479,-0.55787313,
P06348,NA,VI/VII,11.660949,6.2465043,5.1895466,-1.8575157,-1.1804802,0.3948247,
P06349,NA,VI/VII,10.321767,4.1574273,5.409446,-1.7566352,-1.0996652,0.21834314,
P06350,NA,VI/VII,9.354771,2.3302357,-0.21619412,-1.5264282,-0.71486306,0.036507405,
P06351,NA,VI/VII,7.813781,1.3561553,1.613433,-1.1592461,-0.7793328,0.31421122,
P06352,NA,VI/VII,7.8083024,1.2777522,1.5645417,-1.1592461,-0.7793328,0.31421122,
P06353,NA,VI/VII,7.8118234,1.3270962,1.6008276,-1.1592461,-0.7793328,0.31421122,
P06354,NA,VI/VII,8.422629,0.83516824,1.5048873,-1.2860652,-0.8096194,0.40371057,
P06355,NA,III,,,,,,,
P06356,NA,III,-1.757954,5.57445,3.7739754,-0.4974925,1.333352,-0.17853768,
P06357,NA,III,2.6011753,6.500649,4.441894,0.7365153,0.85245913,-0.20986302,
P06358,NA,III,-2.1934304,2.768479,1.1757599,-1.5353025,1.5375068,0.7835456,
P06359,NA,III,0.8109282,3.5520685,3.2511454,-0.6504191,1.5765471,0.068360046,
P06360,NA,III,-2.3774817,3.8304093,0.3831698,-1.3734525,1.6651008,0.69700825,
P06361,NA,III,2.0777228,5.9676733,4.1837444,0.6286357,0.91008246,0.13333097,
P06362,NA,III,-0.8295354,3.0007088,3.2546074,-0.472016,1.5446606,0.33173528,
P06363,NA,III,-1.5112573,3.607359,3.1417801,-0.8078007,1.5546235,0.25505334,
P06364,NA,III,-0.99015534,3.4048793,3.5272982,-0.7833428,1.7195538,0.23668115,
P06365,NA,NA,,,,,,,
P06366,NA,NA,,,,,,,
P06367,NA,NA,3.7049596,9.4304285,2.3075442,2.1507506,-0.9451782,1.277542,
P06368,NA,XIV,3.4315743,10.201369,3.465456,2.8259423,-0.27315596,-0.06635626,
P06369,NA,XIV,2.5998037,10.721345,2.9308026,2.9863703,-0.6566589,0.95477253,
P06370,NA,XIV,3.2648556,10.342708,3.6101596,2.4491577,-0.6608421,0.29514974,
P06371,NA,XIV,4.4619,8.874334,4.385097,1.796843,-0.17793266,-0.89800817,
P06372,NA,XII,3.771374,9.474652,2.0656307,2.7117002,-0.8504473,0.86445343,
P06373,NA,XI,9.211709,4.520145,1.6867169,-0.78599656,-0.6959192,-0.21298836,
P06374,NA,XI,9.999662,5.8165493,3.8830793,-1.0216271,-1.0467342,-0.25023806,
P06375,NA,XI,10.179447,5.444548,3.3270168,-1.1828886,-0.60442096,-0.1510387,
P06376,NA,XI,9.956545,6.392887,3.366015,-1.3240758,-0.8443675,-0.14387982,
P06377,NA,XI,8.648053,5.6117425,2.9376857,-0.13173969,-0.6684766,-0.7415468,
P06378,NA,XI,9.881123,6.579523,3.7420433,-1.1861551,-1.231192,0.152581,
P06379,NA,XI,9.85415,6.299023,3.3399425,-1.1514089,-0.7805179,-0.17428957,
P06380,NA,XI,9.992228,6.6108193,3.5117912,-1.3356144,-0.969886,0.012342684,
P06381,NA,XI,10.134419,6.4137545,3.5352635,-1.0621451,-0.9227141,-0.046258472,
P06382,NA,XI,10.050413,6.585525,3.588002,-1.1203266,-0.92511886,0.03442886,
P06383,NA,VI/VII,5.890607,6.3823805,3.320467,0.39359707,0.42742458,-0.8275524,
P06384,NA,VI/VII,5.6522512,6.8801346,3.5603743,0.82468545,-0.191126,-0.96390784,
P06385,NA,NA,2.281821,11.078264,4.6963143,1.702646,0.2115536,-0.14401416,
P06386,NA,NA,4.1950355,10.435607,4.026849,2.697596,-0.5778213,-0.38872796,
P06387,NA,XXII,6.0592346,6.6795263,2.8595176,0.85826504,-0.612486,-0.80740124,
P06388,NA,NA,3.041902,11.072166,3.1954372,2.880608,-0.5785547,0.41836146,
P06389,NA,NA,4.4970093,8.721137,3.5798764,2.4282844,-0.45896053,-0.5427675,
P06390,NA,NA,4.4303455,8.76459,3.7178845,2.328231,-0.36589646,-0.62285024,
P06391,NA,XXI,4.8351836,8.094095,3.9897566,2.0909553,-0.52474385,-0.70371795,
P06392,NA,NA,4.0588427,11.304414,4.911407,2.3907936,-0.58512443,-0.52496153,
P06393,NA,XXII,4.9058647,6.7522297,3.9665117,1.2889221,0.42465514,-1.0872196,
P06676,NA,VI/VII,6.0097036,6.1011777,2.110144,0.5580185,0.10801898,-1.0605453,
P06678,NA,XX,1.9496936,10.587239,2.3970752,2.6193964,-0.3160191,1.3376887,
P06680,NA,VI/VII,9.675722,7.8567348,1.189055,-1.0857481,-1.1672397,-0.20848647,
P06681,NA,VI/VII,9.631451,7.7371984,1.1901851,-1.1308876,-1.2004905,-0.16371107,
P06682,NA,VI/VII,9.513598,7.7119145,1.328758,-1.0842807,-1.1651803,-0.18990982,
P06683,NA,VI/VII,9.5458975,7.834133,1.198041,-1.0900942,-1.1708872,-0.17196691,
P06684,NA,VI/VII,9.665719,7.7865615,1.3209921,-1.0679888,-1.1941724,-0.22386134,
P06685,NA,VI/VII,9.640357,7.5891075,1.1582168,-1.0772518,-1.1439365,-0.21380478,
P06686,NA,VI/VII,9.447678,7.6528854,1.1097163,-0.93860036,-1.1787475,-0.2625174,
P06687,NA,VI/VII,9.561699,7.785145,1.2871511,-1.1201988,-1.1182659,-0.24255638,
P06688,NA,VI/VII,9.488084,7.655456,1.1879482,-0.97825426,-1.1638619,-0.23704451,
P06689,NA,VI/VII,9.586906,7.623255,1.2607193,-1.0636505,-1.1779976,-0.14570737,
P06690,NA,VI/VII,9.719168,7.806278,1.3704821,-1.0657458,-1.1379519,-0.18395308,
P06691,NA,VI/VII,9.653385,7.6480036,1.3845993,-1.0412171,-1.13289,-0.27045864,
P06692,NA,VI/VII,9.398011,7.114315,1.3219503,-0.6624065,-0.8360202,-0.67793393,
P06693,NA,VI/VII,9.707842,7.4095345,1.3389409,-1.092631,-1.0746309,-0.26691043,
P06694,NA,VI/VII,9.91094,7.3652496,1.2739761,-1.1909673,-0.93127775,-0.22386941,
P06695,NA,VI/VII,9.038451,6.81401,1.9534574,0.27353948,-0.83225954,-0.19727957,
P06696,NA,VI/VII,9.220142,7.2440467,1.6027825,0.08695174,-1.0162826,-0.11163263,
P06697,NA,VI/VII,9.032217,6.7853894,1.8213513,0.3003591,-0.95269436,0.030732244,
P06698,NA,VI/VII,9.3437395,7.234241,1.4163855,-0.5382456,-0.8304415,-0.36963975,
P06699,NA,VI/VII,9.104229,7.095111,1.4275095,-0.64890146,-0.81633013,-0.37066254,
P06700,NA,VI/VII,9.347701,7.5034046,1.2753539,-0.8015116,-1.0917718,-0.32289255,
P06701,NA,VI/VII,9.369824,7.6621885,1.3620076,-0.86432755,-1.0912852,-0.27496412,
P06702,NA,VI/VII,9.615107,7.5395613,1.2301164,-0.90992707,-0.99526656,-0.2991995,
P06703,NA,VI/VII,8.478486,5.334958,1.5438467,-0.28920552,-0.78863484,-0.62098217,
P06704,NA,VI/VII,8.538774,5.288175,1.4985894,-0.29562932,-0.7736237,-0.58349097,
P06705,NA,VI/VII,8.584969,5.2521515,1.3260759,-0.5486854,-0.80157393,-0.60644,
P06706,NA,VI/VII,8.550021,5.035231,1.9809105,-0.62770206,-1.0050133,-0.9003022,
P06707,NA,VI/VII,8.407181,5.1706862,2.08259,-0.7251697,-1.0788065,-0.87415606,
P06708,NA,VI/VII,8.474929,5.130555,1.6545304,-0.103421144,-1.1569822,-0.78050643,
P06709,NA,VI/VII,8.292341,5.1252127,1.7175199,-0.05849179,-1.117816,-0.70748293,
P06710,NA,VI/VII,8.416268,5.0560727,1.5844535,-0.0096048275,-1.1002347,-0.8235261,
P06711,NA,VI/VII,8.531849,5.1045184,1.7249707,-0.75166774,-1.2929608,-0.5530874,
P06712,NA,VI/VII,8.76322,4.3727627,2.1024394,-0.6211633,-0.45390272,-0.604389,
P06713,NA,XV,8.9093275,6.6245093,0.9868053,-0.68159443,-0.7953991,-0.5571257,
P06714,NA,XV,8.668481,6.6986322,0.5746134,-0.8955494,-0.7620536,-0.45007583,
P06715,NA,XV,8.93344,6.6546025,1.1525139,-0.77743053,-0.70594,-0.50867194,
P06716,NA,XX,4.489922,5.701509,3.0432956,1.1467971,0.18811706,-0.6446508,
P06717,NA,XXIV,,,,,,,
P06718,NA,V,,,,,,,
P06719,NA,XI,5.7977686,6.4818177,2.7721076,1.037747,-0.45219094,-0.47403586,
P06720,NA,XIII,5.4166512,5.495143,3.4304063,0.5987135,0.5437187,-1.1124831,
P06721,NA,XXVII,6.249976,5.8838015,3.1098363,0.5520478,-0.4883341,-0.93005544,
P06722,NA,XXVII,6.2369404,5.767628,3.0740669,0.5078435,-0.5181999,-0.92978877,
P06723,NA,VI/VII,9.141745,5.916671,4.1620965,-0.85148525,-1.2010844,-0.1943665,
P06724,NA,VI/VII,9.283118,5.925277,4.0709805,-0.85148525,-1.2010844,-0.1943665,
P06725,NA,VI/VII,9.020025,1.4515114,0.07378911,-1.7590239,-0.76667225,0.33211017,
P06727,NA,NA,2.2533095,10.594953,3.2602901,2.8155541,-0.37649238,0.81320786,
P06729,NA,NA,,,,,,,
P06730,NA,NA,,,,,,,
P06807,NA,VI/VII,9.137759,2.59494,0.78652066,-1.2168841,-0.6704955,-0.2782595,
P06808,NA,VI/VII,8.917642,1.8919275,0.14286081,-1.4888926,-0.53419656,0.06886651,
P06812,NA,NA,2.0287085,10.420803,3.5588684,2.7217352,-0.3969027,0.87330186,
P06832,NA,I,2.5053294,3.5136218,7.8299856,-0.8752705,1.6245936,0.4262539,
P06836,NA,VI/VII,8.665536,3.6275282,1.952997,-0.122359894,-0.51801413,-0.39666048,
P06840,NA,VI/VII,9.149673,3.642619,1.3990251,-0.86187816,-0.71947217,-0.19114459,
P06842,NA,VI/VII,9.010476,4.1260567,1.4937516,-0.5342586,-0.62252855,-0.41748953,
P06844,NA,VI/VII,7.7769814,1.668911,1.5234758,-0.7381659,-0.8071414,0.2810274,
P06846,NA,VI/VII,2.36655,11.158491,2.7074401,2.517452,-0.52742314,1.1324867,
P06848,NA,VI/VII,8.613601,1.3827264,0.13581823,-1.6731031,-0.80505794,0.2824002,
P06851,NA,VI/VII,8.869037,1.8447896,0.2857303,-1.3251008,-0.8186732,0.002828602,
P06853,NA,VI/VII,8.996117,1.839873,0.001507605,-1.5246917,-1.0528563,0.15281889,
P06855,NA,VI/VII,8.44903,2.8852537,1.3703674,-0.7564571,-0.46221545,-0.17863506,
P06859,NA,I,3.045277,4.214217,8.125031,-1.1612554,1.5087163,0.2562281,
P06868,NA,NA,8.800694,8.171764,3.4410114,-1.4784739,-0.8981209,0.66496813,
P06869,NA,NA,8.730582,7.9965014,3.36947,-1.348602,-0.7277239,0.283343,
P06870,NA,NA,8.990834,9.46642,6.1935344,-0.9418536,-0.12958415,0.15912561,
P06892,NA,NA,8.746868,9.262346,5.8248124,-0.7243956,-0.30706003,-0.30036923,
P06894,NA,NA,8.736191,9.234498,5.9143953,-1.0668191,-0.2574433,0.14261775,
P06896,NA,NA,8.907382,9.532101,6.0985737,-0.9555214,-0.18463778,0.09677447,
P06930,NA,NA,8.818543,9.478219,6.150679,-0.80648667,-0.18807995,-0.012962961,
P06931,NA,NA,8.756952,9.447102,6.167609,-0.9641822,-0.21057172,-0.00031197557,
P06940,NA,NA,8.82778,9.315269,5.954887,-1.369858,-0.21861139,0.22633433,
P06941,NA,NA,8.7691,9.479419,5.7097826,-0.80977947,-0.2691415,-0.15409471,
P06942,NA,NA,8.914251,9.291978,6.05872,-1.798423,-0.4090465,0.7824458,
P06943,NA,NA,8.957511,9.249212,5.8898892,-1.9520805,-0.45825198,0.8102081,
P06944,NA,NA,8.676587,9.198263,5.815173,-1.1608206,-0.44412175,0.09214148,
P06945,NA,NA,,,,,,,
P06946,NA,NA,8.6944475,9.315142,5.8001695,-1.0223966,-0.4303376,-0.011110443,
P06947,NA,NA,8.672578,9.201072,5.7784863,-1.0223966,-0.4303376,-0.011110443,
P06948,NA,NA,,,,,,,
P06949,NA,NA,,,,,,,
P06950,NA,NA,8.634525,9.260159,5.9070516,-0.7369509,-0.2895314,-0.19874278,
P07400,NA,NA,3.418516,10.682747,4.668671,2.6974657,-0.2765497,0.0051514376,
P07402,NA,NA,,,,,,,
P07404,NA,NA,3.502039,10.809668,5.2461452,1.9087039,0.0029954463,-0.57045853,
P07406,NA,NA,3.2094986,10.89053,5.202257,1.9381564,-0.011878009,-0.25281513,
P07408,NA,NA,,,,,,,
P07428,NA,VI/VII,11.013386,7.3793936,1.022473,-1.4196031,-0.91494584,-0.13331737,
P07429,NA,VI/VII,11.169872,7.2798104,0.8130115,-1.7270939,-0.8875203,0.08988122,
P07430,NA,VI/VII,11.203514,7.321857,0.75983816,-1.7305317,-1.0019603,0.05892188,
P07431,NA,VI/VII,11.165588,7.344743,0.8155738,-1.6707784,-0.93773764,0.103660285,
P07432,NA,VI/VII,11.049314,7.296557,0.91400534,-1.5771736,-0.96260506,0.0077178883,
P07481,NA,I,2.928568,3.0823863,8.413667,-1.3473715,1.5959584,0.45248815,
P07526,NA,III,0.6338425,3.2252398,3.1449356,-0.20973401,1.5224477,0.29129046,
P07648,NA,VI/VII,9.777656,4.2321343,2.6106796,-0.80511653,-0.5377766,-0.34755343,
P07650,NA,XI,9.777192,6.444577,3.617114,-0.9731194,-0.89261514,-0.18705033,
P07651,NA,XIV,4.2496924,6.3386464,4.877845,0.16785239,0.16688317,-0.57239217,
P07653,NA,I,2.475291,3.561229,7.1646013,-0.89079434,1.6232036,-0.03190437,
P07669,NA,I,3.7687201,6.836875,4.739285,1.2374293,0.44284102,-0.2570852,
P07670,NA,I,3.7979498,9.638501,3.8322318,2.5996766,-0.19384627,-0.29478696,
P07671,NA,I,2.101539,5.306164,6.21004,-0.0775165,1.2159278,-0.3433471,
P07672,NA,I,2.688104,5.8603635,6.2262297,0.24478029,1.2323613,-0.7122277,
P07673,NA,I,4.1217513,10.217166,3.342003,2.8790169,-0.7274382,0.30188215,
P07674,NA,NA,4.198827,10.256338,3.7249227,2.836289,-0.73932683,-0.05415173,
P07675,NA,NA,4.072049,10.181207,4.05432,2.5253382,-0.47091907,-0.3701551,
P07676,NA,NA,3.8430927,10.159318,3.5788314,2.777033,-0.46377775,0.12300423,
P07677,NA,NA,4.0167685,11.288626,4.970213,1.940794,-0.52220297,-0.7848051,
P07678,NA,NA,,,,,,,
P07680,NA,XX,4.2232366,5.8754764,3.158329,1.5042049,0.108709425,-0.33055,
P07681,NA,XV,5.7987943,5.581669,3.4231603,0.47250775,0.2602938,-0.95339495,
P07682,NA,XI,9.406997,6.2589884,2.7665699,-0.6987103,-0.58948356,-0.40064692,
P07683,NA,XII,2.2254944,11.262488,2.6757393,2.3027496,-0.8434807,0.5732232,
P07684,NA,XII,2.5581906,11.332553,2.4550703,2.7255044,-0.8719022,0.5909898,
P07685,NA,XII,5.600786,6.916861,3.0696352,1.3167003,-0.59446317,-0.755958,
P07686,NA,XII,4.070992,8.984832,2.572467,2.3666637,-0.57089317,0.121424615,
P07687,NA,XI,10.912809,7.1319036,1.4861678,-1.0605898,-1.0612017,0.9953771,
P07688,NA,VI/VII,7.4646473,4.9057527,2.081129,0.19434457,-0.7956021,-0.11611027,
P07689,NA,VI/VII,8.837004,6.277779,1.3809001,-0.2547609,-1.1343293,-0.41381544,
P07690,NA,XIV,2.964606,8.6359215,3.042914,2.091556,-0.11617828,0.59899765,
P07691,NA,XIV,2.4505966,6.104711,4.6828575,0.3380576,0.555177,-0.07488253,
P07692,NA,XIV,2.6312122,5.7155023,4.6356726,-0.0020153925,0.562313,-0.40764618,
P07693,NA,XIV,2.742737,8.614056,3.0247703,2.091556,-0.11617828,0.59899765,
P07694,NA,XIV,2.89214,10.8101425,3.1224494,2.9712918,-0.5125866,0.6533792,
P07695,NA,XIV,3.4262114,9.668663,3.1455693,2.8197038,-0.43354025,0.42531428,
P07696,NA,XIV,3.771369,9.978853,2.2246358,3.2017274,-1.2931914,1.8203738,
P07697,NA,III,-0.11405097,3.4864306,2.136117,-0.8348679,1.7723712,0.4790477,
P07698,NA,VI/VII,8.64549,4.93272,1.2268116,-0.81615573,-0.9348275,-0.46110287,
P07699,NA,VI/VII,8.189452,5.1092343,2.1762578,-0.25424635,-0.44297615,-0.6168188,
P07700,NA,VI/VII,5.897808,6.372846,2.68362,1.4232622,-0.6229166,-0.26596034,
P07701,NA,VI/VII,8.694953,5.079542,1.3264201,-0.77644855,-0.8315492,-0.5439236,
P07702,NA,VI/VII,8.890269,1.2372761,1.540008,-1.5657105,-0.96536565,0.12632534,
P07703,NA,VI/VII,8.88094,1.6345115,1.6111355,-1.1345228,-0.21497537,0.169361,
P07704,NA,VI/VII,8.80027,4.8230934,1.3737335,-0.693114,-0.77018493,-0.43324864,
P07705,NA,VI/VII,9.047571,4.742354,1.3144993,-0.8853483,-0.653666,-0.27142838,
P07706,NA,VI/VII,9.036633,4.585063,1.428179,-0.8853483,-0.653666,-0.27142838,
P07707,NA,VI/VII,9.04134,4.594107,1.3937519,-0.8853483,-0.653666,-0.27142838,
P07708,NA,VI/VII,8.715831,4.9018064,1.4538727,-0.693114,-0.77018493,-0.43324864,
P07709,NA,VI/VII,12.290463,5.467166,4.1104655,-1.1931322,-0.7264022,-0.26174447,
P07710,NA,VI/VII,9.419401,2.3760633,0.60006523,-1.6151501,-0.96829635,0.18439145,
P07711,NA,VI/VII,9.142893,2.5018222,0.38543546,-1.4736952,-1.0521892,0.10270163,
P07712,NA,VI/VII,10.975755,7.1765194,1.0715159,-1.6456511,-0.9152987,0.15110873,
P07713,NA,VI/VII,10.853682,7.3330493,1.2572846,-1.6617059,-0.91443074,0.17715447,
P07714,NA,VI/VII,8.583074,5.1591716,1.2759316,-0.8669921,-0.9192042,-0.49226278,
P07715,NA,VI/VII,8.208517,2.2787838,1.5221813,-0.38552088,-0.93056196,0.29694915,
P07716,NA,VI/VII,11.3896885,6.764053,5.247174,-1.9774411,-1.0988158,0.5633585,
P07717,NA,VI/VII,10.836883,6.267144,4.564726,-1.3332089,-1.1983539,0.22597347,
P07719,NA,VI/VII,11.086079,6.5357456,4.8094497,-1.5147007,-1.2481416,0.36961138,
P07720,NA,VI/VII,8.576349,5.2291603,4.0317936,-0.4921802,-0.78904635,-0.64528227,
P07721,NA,VI/VII,9.194492,5.3884926,4.2492986,-0.6552568,-0.9559917,-0.06821242,
P07722,NA,XV,8.7116375,6.803386,0.38305658,-0.8794807,-0.7592521,-0.23445326,
P07724,NA,NA,,,,,,,
P07725,NA,VI/VII,5.57577,8.164476,3.3610504,1.5695143,-0.30002272,-0.7143332,
P07726,NA,VI/VII,4.941625,8.780092,2.7566807,2.095379,-0.615358,0.17300747,
P07727,NA,VI/VII,5.580472,8.087024,3.608972,1.621415,-0.25328824,-0.9328412,
P07728,NA,VI/VII,4.005283,8.286869,3.2727106,2.1255803,-0.024773177,-0.114438646,
P07729,NA,VI/VII,5.5398664,8.327965,3.388666,1.7425196,-0.44671345,-0.7914353,
P07730,NA,VI/VII,5.863511,7.558598,3.580123,0.6624224,-0.11996419,-1.2733164,
P07731,NA,VIII,5.6398897,5.0987935,3.9737427,0.28883186,0.23060192,-1.0168126,
P07732,NA,VIII,5.671371,5.025383,3.7830505,0.54224783,0.21917734,-1.1562681,
P07733,NA,V,1.1913556,5.043013,3.6632392,0.2497113,1.2186702,-0.030048149,
P07734,NA,XVI,,,,,,,
P07735,NA,V,,,,,,,
P07736,NA,V,1.9639295,6.34806,3.4013233,0.5969481,0.97763866,0.43571234,
P07737,NA,V,1.5835146,9.647783,3.3938081,2.3095431,0.08464827,1.0461259,
P07738,NA,V,,,,,,,
P07739,NA,XVII,8.636319,6.1120887,1.9171051,-0.59726155,-0.57090867,-0.47878438,
P07740,NA,IX,5.0554943,7.6673536,2.4068666,1.8125114,-0.3904477,-0.4014466,
P07741,NA,NA,9.138035,8.842332,3.5279956,-1.5178,-1.3250417,0.49805117,
P07742,NA,NA,9.048852,8.758104,3.3505569,-1.2338399,-1.2672492,0.5259377,
P07743,NA,NA,8.957507,8.928875,3.445881,-1.5553945,-1.2989031,0.6018739,
P07744,NA,NA,9.088265,8.995596,3.5138338,-1.8128456,-1.4393214,0.89061135,
P07745,NA,NA,9.0046835,8.78595,3.378155,-1.2415769,-1.4219579,0.7093222,
P07761,NA,XIV,3.351208,8.325304,5.1235714,1.3893162,-0.23683092,-0.8799626,
P07762,NA,I,3.934236,8.605916,3.9706347,1.854245,0.015392952,-0.6068566,
P07763,NA,NA,3.7740653,11.146692,5.019284,2.5062327,-0.31686494,-0.8236543,
P07765,NA,XI,10.120404,6.0048685,3.634832,-0.9801502,-0.91517913,-0.23508613,
P07766,NA,XII,4.594803,8.842365,2.5848436,2.1867242,-0.808248,0.4280946,
P07767,NA,VI/VII,4.128563,8.297847,3.4022236,1.5337316,-0.23334771,-0.17480256,
P07768,NA,XI,9.646379,6.078942,3.1031039,-0.46101612,-0.8659931,-0.160062,
P07769,NA,XI,9.759869,6.008722,3.95511,-1.0208396,-1.0718778,-0.09873984,
P07770,NA,XI,9.075535,6.18908,2.613133,-0.4950371,-0.8564571,-0.6456511,
P07771,NA,XIV,,,,,,,
P07772,NA,XIV,5.3636765,5.597482,2.5800724,0.45124,0.049213786,-0.17373538,
P07773,NA,XIV,4.999966,6.1912875,2.855459,1.07471,-0.0322404,-0.49979663,
P07774,NA,III,3.6077478,7.4859858,4.3994007,1.2374982,0.39645973,-0.8092477,
P07775,NA,III,3.037649,7.474637,4.415168,1.1940486,0.4589718,-0.44780523,
P07776,NA,XVI,1.8603252,5.7890177,3.5490894,0.48656836,0.96435076,-0.05198192,
P07777,NA,VI/VII,11.39523,6.773543,5.3602514,-1.9774411,-1.0988158,0.5633585,
